"meal_id","meal_time","food_id","user_id","serving_size","rating"
826,"2022-03-15 09:36:29+09",12,5,"250",3
826,"2022-03-15 09:36:29+09",13,5,"250",0
826,"2022-03-15 09:36:29+09",46,5,"250",1
827,"2022-03-15 19:00:56+09",31,5,"300",3
827,"2022-03-15 19:00:56+09",35,5,"300",0
827,"2022-03-15 19:00:56+09",45,5,"300",1
828,"2022-03-15 20:01:29+09",9,5,"300",5
828,"2022-03-15 20:01:29+09",20,5,"300",3
828,"2022-03-15 20:01:29+09",45,5,"300",1
829,"2022-03-28 08:06:59+09",6,5,"100",0
829,"2022-03-28 08:06:59+09",13,5,"100",4
829,"2022-03-28 08:06:59+09",31,5,"100",0
830,"2022-03-28 17:02:40+09",20,5,"300",0
830,"2022-03-28 17:02:40+09",26,5,"300",0
830,"2022-03-28 17:02:40+09",32,5,"300",0
831,"2022-03-28 20:05:46+09",2,5,"200",5
831,"2022-03-28 20:05:46+09",30,5,"200",3
831,"2022-03-28 20:05:46+09",49,5,"200",1
832,"2022-12-10 13:49:53+09",17,5,"500",4
832,"2022-12-10 13:49:53+09",32,5,"500",0
832,"2022-12-10 13:49:53+09",44,5,"500",2
833,"2022-12-10 17:59:43+09",1,5,"250",4
833,"2022-12-10 17:59:43+09",12,5,"250",4
833,"2022-12-10 17:59:43+09",32,5,"250",0
834,"2022-12-10 23:00:50+09",4,5,"300",0
834,"2022-12-10 23:00:50+09",15,5,"300",3
834,"2022-12-10 23:00:50+09",47,5,"300",1
835,"2022-05-06 08:10:19+09",11,5,"250",4
835,"2022-05-06 08:10:19+09",14,5,"250",0
835,"2022-05-06 08:10:19+09",18,5,"250",0
836,"2022-05-06 17:06:03+09",1,5,"50",5
836,"2022-05-06 17:06:03+09",10,5,"50",0
836,"2022-05-06 17:06:03+09",46,5,"50",2
837,"2022-05-06 22:57:34+09",23,5,"500",2
837,"2022-05-06 22:57:34+09",30,5,"500",3
837,"2022-05-06 22:57:34+09",36,5,"500",3
838,"2022-02-13 13:55:07+09",18,5,"200",0
838,"2022-02-13 13:55:07+09",39,5,"200",2
838,"2022-02-13 13:55:07+09",44,5,"200",1
839,"2022-02-13 17:16:19+09",8,5,"500",0
839,"2022-02-13 17:16:19+09",15,5,"500",3
839,"2022-02-13 17:16:19+09",38,5,"500",0
840,"2022-02-13 23:04:33+09",6,5,"100",5
840,"2022-02-13 23:04:33+09",15,5,"100",0
840,"2022-02-13 23:04:33+09",37,5,"100",2
841,"2022-11-13 08:21:23+09",7,5,"500",4
841,"2022-11-13 08:21:23+09",27,5,"500",2
841,"2022-11-13 08:21:23+09",29,5,"500",0
842,"2022-11-13 17:10:48+09",1,5,"100",5
842,"2022-11-13 17:10:48+09",2,5,"100",0
842,"2022-11-13 17:10:48+09",4,5,"100",5
843,"2022-11-13 22:02:39+09",4,5,"250",4
843,"2022-11-13 22:02:39+09",14,5,"250",4
843,"2022-11-13 22:02:39+09",29,5,"250",0
844,"2022-10-05 08:09:55+09",6,5,"500",4
844,"2022-10-05 08:09:55+09",17,5,"500",0
844,"2022-10-05 08:09:55+09",43,5,"500",0
845,"2022-10-05 18:29:03+09",35,5,"25",0
845,"2022-10-05 18:29:03+09",46,5,"25",0
845,"2022-10-05 18:29:03+09",47,5,"25",2
846,"2022-10-05 23:52:58+09",9,5,"300",0
846,"2022-10-05 23:52:58+09",34,5,"300",0
846,"2022-10-05 23:52:58+09",48,5,"300",2
847,"2022-08-28 08:38:22+09",23,5,"500",3
847,"2022-08-28 08:38:22+09",32,5,"500",2
847,"2022-08-28 08:38:22+09",36,5,"500",0
848,"2022-08-28 17:28:49+09",23,5,"400",3
848,"2022-08-28 17:28:49+09",35,5,"400",3
848,"2022-08-28 17:28:49+09",42,5,"400",1
849,"2022-08-28 21:37:38+09",6,5,"250",4
849,"2022-08-28 21:37:38+09",9,5,"250",4
849,"2022-08-28 21:37:38+09",41,5,"250",1
850,"2022-03-18 11:43:39+09",12,5,"300",4
850,"2022-03-18 11:43:39+09",15,5,"300",0
850,"2022-03-18 11:43:39+09",36,5,"300",3
851,"2022-03-18 17:46:51+09",12,5,"200",3
851,"2022-03-18 17:46:51+09",28,5,"200",2
851,"2022-03-18 17:46:51+09",32,5,"200",0
852,"2022-03-18 23:36:47+09",14,5,"250",4
852,"2022-03-18 23:36:47+09",35,5,"250",3
852,"2022-03-18 23:36:47+09",46,5,"250",0
853,"2022-09-30 08:02:10+09",22,5,"100",3
853,"2022-09-30 08:02:10+09",32,5,"100",0
853,"2022-09-30 08:02:10+09",40,5,"100",2
854,"2022-09-30 17:46:36+09",5,5,"200",4
854,"2022-09-30 17:46:36+09",28,5,"200",3
854,"2022-09-30 17:46:36+09",37,5,"200",0
855,"2022-09-30 23:05:23+09",10,5,"100",3
855,"2022-09-30 23:05:23+09",14,5,"100",4
855,"2022-09-30 23:05:23+09",49,5,"100",0
856,"2022-08-14 10:46:09+09",18,5,"300",0
856,"2022-08-14 10:46:09+09",25,5,"300",0
856,"2022-08-14 10:46:09+09",39,5,"300",2
857,"2022-08-14 19:08:22+09",15,5,"100",3
857,"2022-08-14 19:08:22+09",33,5,"100",2
857,"2022-08-14 19:08:22+09",43,5,"100",0
858,"2022-08-14 23:01:59+09",18,5,"250",4
858,"2022-08-14 23:01:59+09",25,5,"250",2
858,"2022-08-14 23:01:59+09",31,5,"250",0
859,"2022-05-26 12:14:51+09",9,5,"25",5
859,"2022-05-26 12:14:51+09",20,5,"25",0
859,"2022-05-26 12:14:51+09",34,5,"25",3
860,"2022-05-26 17:49:38+09",8,5,"250",4
860,"2022-05-26 17:49:38+09",45,5,"250",2
860,"2022-05-26 17:49:38+09",47,5,"250",1
861,"2022-05-26 21:04:42+09",22,5,"250",0
861,"2022-05-26 21:04:42+09",26,5,"250",3
861,"2022-05-26 21:04:42+09",37,5,"250",3
862,"2022-12-24 10:36:39+09",6,5,"400",0
862,"2022-12-24 10:36:39+09",19,5,"400",4
862,"2022-12-24 10:36:39+09",25,5,"400",2
863,"2022-12-24 19:56:19+09",3,5,"250",5
863,"2022-12-24 19:56:19+09",9,5,"250",5
863,"2022-12-24 19:56:19+09",41,5,"250",2
864,"2022-12-24 21:42:05+09",12,5,"400",3
864,"2022-12-24 21:42:05+09",26,5,"400",2
864,"2022-12-24 21:42:05+09",41,5,"400",0
865,"2022-05-16 08:58:47+09",3,6,"400",0
865,"2022-05-16 08:58:47+09",10,6,"400",0
865,"2022-05-16 08:58:47+09",36,6,"400",2
866,"2022-05-16 17:16:10+09",20,6,"250",0
866,"2022-05-16 17:16:10+09",28,6,"250",0
866,"2022-05-16 17:16:10+09",38,6,"250",2
867,"2022-05-16 23:57:29+09",1,6,"250",5
867,"2022-05-16 23:57:29+09",18,6,"250",4
867,"2022-05-16 23:57:29+09",24,6,"250",3
868,"2022-12-04 13:44:29+09",8,6,"500",0
868,"2022-12-04 13:44:29+09",18,6,"500",3
868,"2022-12-04 13:44:29+09",34,6,"500",2
869,"2022-12-04 18:23:42+09",15,6,"200",0
869,"2022-12-04 18:23:42+09",23,6,"200",3
869,"2022-12-04 18:23:42+09",32,6,"200",0
870,"2022-12-04 20:38:32+09",2,6,"50",5
870,"2022-12-04 20:38:32+09",11,6,"50",4
870,"2022-12-04 20:38:32+09",47,6,"50",2
871,"2022-02-25 12:09:59+09",33,6,"300",0
871,"2022-02-25 12:09:59+09",39,6,"300",2
871,"2022-02-25 12:09:59+09",42,6,"300",2
872,"2022-02-25 17:59:29+09",7,6,"100",0
872,"2022-02-25 17:59:29+09",22,6,"100",3
872,"2022-02-25 17:59:29+09",29,6,"100",2
873,"2022-02-25 23:08:50+09",7,6,"500",0
873,"2022-02-25 23:08:50+09",31,6,"500",3
873,"2022-02-25 23:08:50+09",41,6,"500",2
874,"2022-03-29 08:46:35+09",3,6,"300",4
874,"2022-03-29 08:46:35+09",8,6,"300",4
874,"2022-03-29 08:46:35+09",33,6,"300",0
875,"2022-03-29 17:53:28+09",9,6,"50",5
875,"2022-03-29 17:53:28+09",22,6,"50",2
875,"2022-03-29 17:53:28+09",46,6,"50",1
876,"2022-03-29 23:46:57+09",6,6,"500",4
876,"2022-03-29 23:46:57+09",15,6,"500",4
876,"2022-03-29 23:46:57+09",31,6,"500",0
877,"2022-03-19 08:45:37+09",2,6,"100",4
877,"2022-03-19 08:45:37+09",6,6,"100",5
877,"2022-03-19 08:45:37+09",25,6,"100",3
878,"2022-03-19 18:18:45+09",3,6,"200",0
878,"2022-03-19 18:18:45+09",6,6,"200",5
878,"2022-03-19 18:18:45+09",31,6,"200",3
879,"2022-03-19 20:04:42+09",7,6,"200",0
879,"2022-03-19 20:04:42+09",16,6,"200",0
879,"2022-03-19 20:04:42+09",17,6,"200",0
880,"2022-10-24 13:41:40+09",14,6,"25",3
880,"2022-10-24 13:41:40+09",22,6,"25",3
880,"2022-10-24 13:41:40+09",48,6,"25",1
881,"2022-10-24 17:26:08+09",11,6,"200",0
881,"2022-10-24 17:26:08+09",20,6,"200",0
881,"2022-10-24 17:26:08+09",46,6,"200",2
882,"2022-10-24 20:58:29+09",5,6,"400",0
882,"2022-10-24 20:58:29+09",19,6,"400",0
882,"2022-10-24 20:58:29+09",37,6,"400",0
883,"2022-04-16 13:21:46+09",16,6,"100",0
883,"2022-04-16 13:21:46+09",37,6,"100",0
883,"2022-04-16 13:21:46+09",41,6,"100",0
884,"2022-04-16 19:28:40+09",4,6,"250",5
884,"2022-04-16 19:28:40+09",11,6,"250",4
884,"2022-04-16 19:28:40+09",41,6,"250",0
885,"2022-04-16 22:27:14+09",1,6,"50",0
885,"2022-04-16 22:27:14+09",6,6,"50",5
885,"2022-04-16 22:27:14+09",42,6,"50",0
886,"2022-12-06 08:32:16+09",13,6,"300",0
886,"2022-12-06 08:32:16+09",19,6,"300",3
886,"2022-12-06 08:32:16+09",45,6,"300",2
887,"2022-12-06 17:52:53+09",37,6,"250",2
887,"2022-12-06 17:52:53+09",46,6,"250",1
887,"2022-12-06 17:52:53+09",47,6,"250",0
888,"2022-12-06 22:52:36+09",5,6,"200",4
888,"2022-12-06 22:52:36+09",14,6,"200",4
888,"2022-12-06 22:52:36+09",41,6,"200",0
889,"2022-09-03 08:22:41+09",2,6,"100",5
889,"2022-09-03 08:22:41+09",10,6,"100",3
889,"2022-09-03 08:22:41+09",29,6,"100",0
890,"2022-09-03 18:28:25+09",3,6,"100",5
890,"2022-09-03 18:28:25+09",13,6,"100",4
890,"2022-09-03 18:28:25+09",36,6,"100",0
891,"2022-09-03 21:33:04+09",2,6,"400",5
891,"2022-09-03 21:33:04+09",25,6,"400",0
891,"2022-09-03 21:33:04+09",28,6,"400",0
892,"2022-06-07 08:29:26+09",6,6,"200",5
892,"2022-06-07 08:29:26+09",9,6,"200",4
892,"2022-06-07 08:29:26+09",49,6,"200",1
893,"2022-06-07 18:43:10+09",3,6,"200",4
893,"2022-06-07 18:43:10+09",26,6,"200",2
893,"2022-06-07 18:43:10+09",44,6,"200",2
894,"2022-06-07 20:46:16+09",7,6,"250",5
894,"2022-06-07 20:46:16+09",36,6,"250",2
894,"2022-06-07 20:46:16+09",45,6,"250",0
895,"2022-03-26 10:57:16+09",12,6,"300",3
895,"2022-03-26 10:57:16+09",16,6,"300",3
895,"2022-03-26 10:57:16+09",18,6,"300",0
896,"2022-03-26 18:15:14+09",22,6,"100",0
896,"2022-03-26 18:15:14+09",34,6,"100",2
896,"2022-03-26 18:15:14+09",44,6,"100",2
897,"2022-03-26 22:31:39+09",4,6,"250",0
897,"2022-03-26 22:31:39+09",9,6,"250",4
897,"2022-03-26 22:31:39+09",34,6,"250",3
898,"2022-08-31 07:21:12+09",30,6,"500",3
898,"2022-08-31 07:21:12+09",33,6,"500",3
898,"2022-08-31 07:21:12+09",43,6,"500",2
899,"2022-08-31 17:27:48+09",14,6,"300",0
899,"2022-08-31 17:27:48+09",24,6,"300",3
899,"2022-08-31 17:27:48+09",41,6,"300",0
900,"2022-08-31 22:56:01+09",3,6,"250",4
900,"2022-08-31 22:56:01+09",36,6,"250",0
900,"2022-08-31 22:56:01+09",49,6,"250",1
901,"2022-06-17 08:01:09+09",10,6,"250",3
901,"2022-06-17 08:01:09+09",26,6,"250",2
901,"2022-06-17 08:01:09+09",35,6,"250",0
902,"2022-06-17 18:37:27+09",15,6,"300",4
902,"2022-06-17 18:37:27+09",39,6,"300",3
902,"2022-06-17 18:37:27+09",45,6,"300",2
903,"2022-06-17 20:19:28+09",8,6,"200",5
903,"2022-06-17 20:19:28+09",22,6,"200",0
903,"2022-06-17 20:19:28+09",27,6,"200",2
904,"2022-04-23 12:49:26+09",2,6,"200",5
904,"2022-04-23 12:49:26+09",26,6,"200",2
904,"2022-04-23 12:49:26+09",39,6,"200",0
905,"2022-04-23 18:49:54+09",8,6,"50",4
905,"2022-04-23 18:49:54+09",9,6,"50",0
905,"2022-04-23 18:49:54+09",36,6,"50",2
906,"2022-04-23 23:19:56+09",8,6,"200",0
906,"2022-04-23 23:19:56+09",38,6,"200",2
906,"2022-04-23 23:19:56+09",49,6,"200",1
907,"2022-07-07 08:19:19+09",7,6,"100",5
907,"2022-07-07 08:19:19+09",26,6,"100",0
907,"2022-07-07 08:19:19+09",40,6,"100",1
908,"2022-07-07 17:27:42+09",20,6,"50",0
908,"2022-07-07 17:27:42+09",21,6,"50",2
908,"2022-07-07 17:27:42+09",34,6,"50",3
909,"2022-07-07 22:21:30+09",18,6,"200",0
909,"2022-07-07 22:21:30+09",21,6,"200",3
909,"2022-07-07 22:21:30+09",35,6,"200",0
910,"2022-01-29 13:21:35+09",4,6,"500",5
910,"2022-01-29 13:21:35+09",18,6,"500",3
910,"2022-01-29 13:21:35+09",44,6,"500",1
911,"2022-01-29 18:48:41+09",1,6,"250",4
911,"2022-01-29 18:48:41+09",43,6,"250",2
911,"2022-01-29 18:48:41+09",49,6,"250",0
912,"2022-01-29 21:11:08+09",24,6,"400",2
912,"2022-01-29 21:11:08+09",25,6,"400",0
912,"2022-01-29 21:11:08+09",38,6,"400",3
913,"2022-10-28 11:59:38+09",2,6,"50",0
913,"2022-10-28 11:59:38+09",9,6,"50",0
913,"2022-10-28 11:59:38+09",40,6,"50",2
914,"2022-10-28 17:09:16+09",18,6,"100",4
914,"2022-10-28 17:09:16+09",27,6,"100",2
914,"2022-10-28 17:09:16+09",32,6,"100",2
915,"2022-10-28 21:47:04+09",15,6,"400",3
915,"2022-10-28 21:47:04+09",29,6,"400",3
915,"2022-10-28 21:47:04+09",46,6,"400",1
916,"2022-08-20 10:10:58+09",2,6,"200",5
916,"2022-08-20 10:10:58+09",19,6,"200",4
916,"2022-08-20 10:10:58+09",25,6,"200",3
917,"2022-08-20 17:13:05+09",2,6,"500",5
917,"2022-08-20 17:13:05+09",19,6,"500",3
917,"2022-08-20 17:13:05+09",34,6,"500",2
918,"2022-08-20 20:49:25+09",33,6,"300",3
918,"2022-08-20 20:49:25+09",40,6,"300",0
918,"2022-08-20 20:49:25+09",43,6,"300",1
919,"2022-07-24 07:48:15+09",27,6,"300",2
919,"2022-07-24 07:48:15+09",34,6,"300",2
919,"2022-07-24 07:48:15+09",43,6,"300",2
920,"2022-07-24 19:07:53+09",26,6,"400",2
920,"2022-07-24 19:07:53+09",45,6,"400",2
920,"2022-07-24 19:07:53+09",49,6,"400",0
921,"2022-07-24 22:39:43+09",6,6,"100",5
921,"2022-07-24 22:39:43+09",47,6,"100",2
921,"2022-07-24 22:39:43+09",48,6,"100",2
922,"2022-05-03 07:48:48+09",8,6,"50",4
922,"2022-05-03 07:48:48+09",14,6,"50",3
922,"2022-05-03 07:48:48+09",25,6,"50",0
923,"2022-05-03 19:01:44+09",3,6,"500",5
923,"2022-05-03 19:01:44+09",12,6,"500",3
923,"2022-05-03 19:01:44+09",33,6,"500",2
924,"2022-05-03 22:26:45+09",7,6,"300",5
924,"2022-05-03 22:26:45+09",43,6,"300",1
924,"2022-05-03 22:26:45+09",47,6,"300",1
925,"2022-11-07 08:49:27+09",1,6,"300",0
925,"2022-11-07 08:49:27+09",11,6,"300",3
925,"2022-11-07 08:49:27+09",23,6,"300",3
926,"2022-11-07 19:40:08+09",5,6,"300",0
926,"2022-11-07 19:40:08+09",9,6,"300",4
926,"2022-11-07 19:40:08+09",42,6,"300",0
927,"2022-11-07 21:32:39+09",8,6,"300",5
927,"2022-11-07 21:32:39+09",9,6,"300",4
927,"2022-11-07 21:32:39+09",13,6,"300",0
928,"2022-02-01 07:56:26+09",3,6,"300",0
928,"2022-02-01 07:56:26+09",22,6,"300",3
928,"2022-02-01 07:56:26+09",28,6,"300",2
929,"2022-02-01 17:00:11+09",14,6,"100",0
929,"2022-02-01 17:00:11+09",27,6,"100",3
929,"2022-02-01 17:00:11+09",28,6,"100",3
930,"2022-02-01 22:30:11+09",5,6,"50",5
930,"2022-02-01 22:30:11+09",8,6,"50",5
930,"2022-02-01 22:30:11+09",20,6,"50",3
931,"2022-04-29 08:27:51+09",1,6,"300",4
931,"2022-04-29 08:27:51+09",33,6,"300",0
931,"2022-04-29 08:27:51+09",36,6,"300",2
932,"2022-04-29 17:50:57+09",6,6,"200",4
932,"2022-04-29 17:50:57+09",10,6,"200",0
932,"2022-04-29 17:50:57+09",37,6,"200",0
933,"2022-04-29 23:08:39+09",2,6,"200",4
933,"2022-04-29 23:08:39+09",33,6,"200",0
933,"2022-04-29 23:08:39+09",49,6,"200",2
934,"2022-10-15 09:43:26+09",10,6,"50",3
934,"2022-10-15 09:43:26+09",18,6,"50",0
934,"2022-10-15 09:43:26+09",40,6,"50",0
935,"2022-10-15 17:12:29+09",9,6,"100",5
935,"2022-10-15 17:12:29+09",14,6,"100",0
935,"2022-10-15 17:12:29+09",38,6,"100",2
936,"2022-10-15 23:34:08+09",10,6,"500",4
936,"2022-10-15 23:34:08+09",30,6,"500",2
936,"2022-10-15 23:34:08+09",40,6,"500",1
937,"2022-11-30 11:05:01+09",29,6,"300",0
937,"2022-11-30 11:05:01+09",33,6,"300",3
937,"2022-11-30 11:05:01+09",40,6,"300",1
938,"2022-11-30 19:58:18+09",17,6,"50",4
938,"2022-11-30 19:58:18+09",26,6,"50",3
938,"2022-11-30 19:58:18+09",41,6,"50",2
939,"2022-11-30 21:44:11+09",17,6,"300",0
939,"2022-11-30 21:44:11+09",32,6,"300",3
939,"2022-11-30 21:44:11+09",42,6,"300",2
940,"2022-08-10 09:25:58+09",2,6,"500",4
940,"2022-08-10 09:25:58+09",14,6,"500",4
940,"2022-08-10 09:25:58+09",19,6,"500",3
941,"2022-08-10 19:21:00+09",1,6,"250",0
941,"2022-08-10 19:21:00+09",4,6,"250",5
941,"2022-08-10 19:21:00+09",32,6,"250",0
942,"2022-08-10 23:45:29+09",4,6,"500",0
942,"2022-08-10 23:45:29+09",22,6,"500",3
942,"2022-08-10 23:45:29+09",39,6,"500",0
943,"2022-09-11 10:31:22+09",13,6,"300",3
943,"2022-09-11 10:31:22+09",25,6,"300",2
943,"2022-09-11 10:31:22+09",27,6,"300",2
944,"2022-09-11 17:24:59+09",2,6,"50",0
944,"2022-09-11 17:24:59+09",13,6,"50",3
944,"2022-09-11 17:24:59+09",21,6,"50",0
945,"2022-09-11 23:12:47+09",17,6,"100",4
945,"2022-09-11 23:12:47+09",41,6,"100",1
945,"2022-09-11 23:12:47+09",45,6,"100",2
946,"2022-08-26 07:11:48+09",1,6,"200",5
946,"2022-08-26 07:11:48+09",19,6,"200",3
946,"2022-08-26 07:11:48+09",24,6,"200",3
947,"2022-08-26 17:41:38+09",1,6,"25",0
947,"2022-08-26 17:41:38+09",2,6,"25",4
947,"2022-08-26 17:41:38+09",24,6,"25",2
948,"2022-08-26 22:54:40+09",9,6,"25",5
948,"2022-08-26 22:54:40+09",25,6,"25",2
948,"2022-08-26 22:54:40+09",44,6,"25",0
949,"2022-01-29 10:37:28+09",14,6,"250",0
949,"2022-01-29 10:37:28+09",33,6,"250",3
949,"2022-01-29 10:37:28+09",46,6,"250",1
950,"2022-01-29 18:02:20+09",2,6,"300",0
950,"2022-01-29 18:02:20+09",12,6,"300",4
950,"2022-01-29 18:02:20+09",28,6,"300",3
951,"2022-01-29 21:48:34+09",35,6,"250",2
951,"2022-01-29 21:48:34+09",40,6,"250",2
951,"2022-01-29 21:48:34+09",44,6,"250",2
952,"2022-10-18 08:19:28+09",28,6,"200",2
952,"2022-10-18 08:19:28+09",47,6,"200",2
952,"2022-10-18 08:19:28+09",49,6,"200",2
953,"2022-10-18 19:22:03+09",25,6,"300",3
953,"2022-10-18 19:22:03+09",33,6,"300",3
953,"2022-10-18 19:22:03+09",47,6,"300",2
954,"2022-10-18 21:34:07+09",19,6,"300",0
954,"2022-10-18 21:34:07+09",29,6,"300",3
954,"2022-10-18 21:34:07+09",44,6,"300",2
955,"2022-05-09 10:49:36+09",7,6,"250",4
955,"2022-05-09 10:49:36+09",32,6,"250",2
955,"2022-05-09 10:49:36+09",43,6,"250",2
956,"2022-05-09 18:49:47+09",18,6,"100",4
956,"2022-05-09 18:49:47+09",31,6,"100",2
956,"2022-05-09 18:49:47+09",42,6,"100",2
957,"2022-05-09 23:51:34+09",6,6,"200",0
957,"2022-05-09 23:51:34+09",30,6,"200",2
957,"2022-05-09 23:51:34+09",35,6,"200",3
958,"2022-09-26 09:56:03+09",14,6,"25",4
958,"2022-09-26 09:56:03+09",21,6,"25",0
958,"2022-09-26 09:56:03+09",41,6,"25",2
959,"2022-09-26 18:03:27+09",20,6,"200",2
959,"2022-09-26 18:03:27+09",35,6,"200",2
959,"2022-09-26 18:03:27+09",36,6,"200",2
960,"2022-09-26 22:25:05+09",31,6,"250",3
960,"2022-09-26 22:25:05+09",32,6,"250",2
960,"2022-09-26 22:25:05+09",42,6,"250",1
961,"2022-01-21 11:12:59+09",10,6,"25",3
961,"2022-01-21 11:12:59+09",18,6,"25",4
961,"2022-01-21 11:12:59+09",38,6,"25",2
962,"2022-01-21 17:14:38+09",2,6,"300",4
962,"2022-01-21 17:14:38+09",12,6,"300",4
962,"2022-01-21 17:14:38+09",38,6,"300",0
963,"2022-01-21 21:55:04+09",10,6,"250",4
963,"2022-01-21 21:55:04+09",16,6,"250",4
963,"2022-01-21 21:55:04+09",31,6,"250",2
964,"2022-08-11 11:35:13+09",12,6,"400",3
964,"2022-08-11 11:35:13+09",19,6,"400",4
964,"2022-08-11 11:35:13+09",39,6,"400",3
965,"2022-08-11 19:24:40+09",17,6,"250",4
965,"2022-08-11 19:24:40+09",21,6,"250",0
965,"2022-08-11 19:24:40+09",25,6,"250",0
966,"2022-08-11 23:42:27+09",39,6,"300",0
966,"2022-08-11 23:42:27+09",41,6,"300",1
966,"2022-08-11 23:42:27+09",46,6,"300",0
967,"2022-12-03 08:42:27+09",2,6,"200",4
967,"2022-12-03 08:42:27+09",18,6,"200",0
967,"2022-12-03 08:42:27+09",20,6,"200",2
968,"2022-12-03 18:48:03+09",6,6,"500",5
968,"2022-12-03 18:48:03+09",26,6,"500",0
968,"2022-12-03 18:48:03+09",28,6,"500",3
969,"2022-12-03 20:24:58+09",3,6,"250",4
969,"2022-12-03 20:24:58+09",6,6,"250",4
969,"2022-12-03 20:24:58+09",39,6,"250",0
970,"2022-06-03 10:25:47+09",18,6,"250",4
970,"2022-06-03 10:25:47+09",36,6,"250",2
970,"2022-06-03 10:25:47+09",39,6,"250",0
971,"2022-06-03 19:39:10+09",23,6,"200",3
971,"2022-06-03 19:39:10+09",27,6,"200",3
971,"2022-06-03 19:39:10+09",28,6,"200",0
972,"2022-06-03 21:18:15+09",19,6,"250",3
972,"2022-06-03 21:18:15+09",47,6,"250",1
972,"2022-06-03 21:18:15+09",49,6,"250",2
973,"2022-09-23 13:23:08+09",4,6,"250",0
973,"2022-09-23 13:23:08+09",34,6,"250",0
973,"2022-09-23 13:23:08+09",45,6,"250",1
974,"2022-09-23 18:12:41+09",7,6,"200",4
974,"2022-09-23 18:12:41+09",24,6,"200",2
974,"2022-09-23 18:12:41+09",38,6,"200",3
975,"2022-09-23 21:30:18+09",5,6,"250",4
975,"2022-09-23 21:30:18+09",22,6,"250",2
975,"2022-09-23 21:30:18+09",32,6,"250",3
976,"2022-03-25 09:26:23+09",25,6,"250",0
976,"2022-03-25 09:26:23+09",33,6,"250",2
976,"2022-03-25 09:26:23+09",40,6,"250",2
977,"2022-03-25 19:40:51+09",28,6,"400",0
977,"2022-03-25 19:40:51+09",37,6,"400",3
977,"2022-03-25 19:40:51+09",39,6,"400",3
978,"2022-03-25 22:57:40+09",15,6,"200",4
978,"2022-03-25 22:57:40+09",18,6,"200",4
978,"2022-03-25 22:57:40+09",30,6,"200",3
979,"2022-04-08 13:37:13+09",22,6,"250",3
979,"2022-04-08 13:37:13+09",37,6,"250",3
979,"2022-04-08 13:37:13+09",48,6,"250",1
980,"2022-04-08 18:41:10+09",14,6,"100",4
980,"2022-04-08 18:41:10+09",46,6,"100",1
980,"2022-04-08 18:41:10+09",47,6,"100",1
981,"2022-04-08 22:58:00+09",21,6,"250",2
981,"2022-04-08 22:58:00+09",43,6,"250",2
981,"2022-04-08 22:58:00+09",48,6,"250",1
982,"2022-02-05 11:41:55+09",10,6,"500",0
982,"2022-02-05 11:41:55+09",40,6,"500",1
982,"2022-02-05 11:41:55+09",48,6,"500",1
983,"2022-02-05 18:32:23+09",15,6,"25",4
983,"2022-02-05 18:32:23+09",30,6,"25",0
983,"2022-02-05 18:32:23+09",35,6,"25",2
984,"2022-02-05 23:53:05+09",5,6,"200",5
984,"2022-02-05 23:53:05+09",15,6,"200",4
984,"2022-02-05 23:53:05+09",37,6,"200",0
985,"2022-04-03 08:56:31+09",22,6,"50",2
985,"2022-04-03 08:56:31+09",43,6,"50",2
985,"2022-04-03 08:56:31+09",49,6,"50",0
986,"2022-04-03 19:20:50+09",12,6,"500",0
986,"2022-04-03 19:20:50+09",13,6,"500",3
986,"2022-04-03 19:20:50+09",21,6,"500",0
987,"2022-04-03 23:25:42+09",4,6,"250",5
987,"2022-04-03 23:25:42+09",36,6,"250",0
987,"2022-04-03 23:25:42+09",38,6,"250",2
988,"2022-10-04 07:14:50+09",2,6,"25",4
988,"2022-10-04 07:14:50+09",5,6,"25",5
988,"2022-10-04 07:14:50+09",45,6,"25",2
989,"2022-10-04 17:56:01+09",16,6,"400",3
989,"2022-10-04 17:56:01+09",33,6,"400",2
989,"2022-10-04 17:56:01+09",37,6,"400",2
990,"2022-10-04 21:26:12+09",9,6,"250",4
990,"2022-10-04 21:26:12+09",17,6,"250",3
990,"2022-10-04 21:26:12+09",25,6,"250",0
991,"2022-06-07 07:46:32+09",6,6,"200",0
991,"2022-06-07 07:46:32+09",31,6,"200",0
991,"2022-06-07 07:46:32+09",47,6,"200",0
992,"2022-06-07 17:28:51+09",17,6,"100",0
992,"2022-06-07 17:28:51+09",27,6,"100",0
992,"2022-06-07 17:28:51+09",30,6,"100",0
993,"2022-06-07 20:42:34+09",27,6,"100",3
993,"2022-06-07 20:42:34+09",31,6,"100",2
993,"2022-06-07 20:42:34+09",33,6,"100",3
994,"2022-01-17 12:59:57+09",7,6,"50",4
994,"2022-01-17 12:59:57+09",10,6,"50",4
994,"2022-01-17 12:59:57+09",40,6,"50",2
995,"2022-01-17 19:42:35+09",16,6,"400",4
995,"2022-01-17 19:42:35+09",28,6,"400",0
995,"2022-01-17 19:42:35+09",41,6,"400",2
996,"2022-01-17 21:26:31+09",14,6,"200",3
996,"2022-01-17 21:26:31+09",18,6,"200",3
996,"2022-01-17 21:26:31+09",22,6,"200",2
997,"2022-04-19 08:54:02+09",28,6,"300",3
997,"2022-04-19 08:54:02+09",35,6,"300",2
997,"2022-04-19 08:54:02+09",44,6,"300",1
998,"2022-04-19 19:26:06+09",3,6,"400",4
